Date,CallWall,PutWall
2026-06-26,340.0,305.0
2026-06-29,340.0,305.0
2026-06-30,340.0,305.0
2026-07-01,340.0,305.0
2026-07-02,340.0,305.0
2026-07-06,340.0,305.0
2026-07-07,340.0,305.0
2026-07-08,340.0,335.0
2026-07-09,340.0,335.0
2026-07-10,340.0,335.0
2026-07-13,340.0,305.0
2026-07-14,340.0,305.0
2026-07-15,340.0,335.0
2026-07-16,340.0,335.0
2026-07-17,350.0,335.0
2026-07-20,355.0,315.0
2026-07-21,355.0,315.0
2026-07-22,355.0,315.0
2026-07-23,375.0,315.0
2026-07-24,375.0,315.0
2026-07-27,375.0,315.0
2026-07-28,375.0,315.0
2026-07-29,375.0,315.0
2026-07-30,375.0,315.0
2026-07-31,375.0,315.0
2026-08-03,375.0,315.0
2026-08-04,375.0,315.0
2026-08-05,375.0,315.0
2026-08-06,375.0,315.0
2026-08-07,355.0,315.0
2026-08-10,355.0,315.0
2026-08-11,355.0,315.0
2026-08-12,355.0,315.0
2026-08-13,355.0,315.0
2026-08-14,355.0,335.0
2026-08-17,355.0,335.0
2026-08-18,350.0,335.0
2026-08-19,350.0,335.0
2026-08-20,350.0,335.0
2026-08-21,350.0,335.0
2026-08-24,350.0,335.0
2026-08-25,350.0,335.0
2026-08-26,350.0,335.0
2026-08-27,350.0,335.0
2026-08-28,350.0,335.0
2026-08-31,350.0,335.0
2026-09-01,350.0,335.0
2026-09-02,350.0,335.0
2026-09-03,350.0,335.0
2026-09-04,350.0,335.0
2026-09-07,350.0,335.0
2026-09-08,350.0,335.0
2026-09-09,350.0,335.0
2026-09-10,350.0,335.0
2026-09-11,350.0,335.0
2026-09-14,350.0,335.0
2026-09-15,350.0,335.0
2026-09-16,350.0,335.0
2026-09-17,340.0,335.0
2026-09-18,340.0,335.0
2026-09-21,345.0,335.0
2026-09-22,345.0,335.0
2026-09-23,345.0,335.0
2026-09-24,345.0,335.0
