Date,CallWall,PutWall
2026-06-26,345.0,337.5
2026-06-29,350.0,337.5
2026-06-30,350.0,337.5
2026-07-01,350.0,330.0
2026-07-02,350.0,330.0
2026-07-06,360.0,330.0
2026-07-07,360.0,330.0
2026-07-08,360.0,330.0
2026-07-09,360.0,330.0
2026-07-10,350.0,330.0
2026-07-13,360.0,310.0
2026-07-14,360.0,335.0
2026-07-15,360.0,335.0
2026-07-16,360.0,310.0
2026-07-17,355.0,350.0
2026-07-20,375.0,310.0
2026-07-21,355.0,310.0
2026-07-22,360.0,335.0
2026-07-23,360.0,335.0
2026-07-24,350.0,325.0
2026-07-27,337.5,310.0
2026-07-28,337.5,310.0
2026-07-29,337.5,310.0
2026-07-30,337.5,310.0
2026-07-31,337.5,340.0
2026-08-03,342.5,335.0
2026-08-04,347.5,335.0
2026-08-05,347.5,335.0
2026-08-06,342.5,330.0
2026-08-07,342.5,330.0
2026-08-10,342.5,330.0
2026-08-11,342.5,330.0
2026-08-12,342.5,335.0
2026-08-13,342.5,335.0
2026-08-14,342.5,340.0
2026-08-17,345.0,335.0
2026-08-18,345.0,335.0
2026-08-19,345.0,335.0
2026-08-20,345.0,335.0
2026-08-21,337.5,335.0
2026-08-24,337.5,330.0
2026-08-25,337.5,320.0
2026-08-26,337.5,320.0
2026-08-27,337.5,320.0
2026-08-28,337.5,320.0
2026-08-31,337.5,320.0
2026-09-01,337.5,320.0
2026-09-02,330.0,320.0
2026-09-03,340.0,320.0
2026-09-04,340.0,320.0
2026-09-07,340.0,320.0
2026-09-08,340.0,320.0
2026-09-09,340.0,320.0
2026-09-10,340.0,320.0
2026-09-11,340.0,320.0
2026-09-14,340.0,320.0
2026-09-15,325.0,320.0
2026-09-16,325.0,320.0
2026-09-17,317.5,310.0
2026-09-18,317.5,310.0
2026-09-21,317.5,310.0
2026-09-22,317.5,300.0
2026-09-23,317.5,300.0
2026-09-24,312.5,300.0
