Date,CallWall,PutWall
2026-06-26,207.5,200.0
2026-06-29,210.0,180.0
2026-06-30,210.0,180.0
2026-07-01,210.0,202.5
2026-07-02,210.0,200.0
2026-07-06,210.0,200.0
2026-07-07,210.0,200.0
2026-07-08,210.0,200.0
2026-07-09,210.0,200.0
2026-07-10,210.0,195.0
2026-07-13,210.0,195.0
2026-07-14,210.0,200.0
2026-07-15,210.0,200.0
2026-07-16,210.0,190.0
2026-07-17,210.0,200.0
2026-07-20,215.0,200.0
2026-07-21,215.0,205.0
2026-07-22,215.0,200.0
2026-07-23,215.0,200.0
2026-07-24,210.0,200.0
2026-07-27,210.0,200.0
2026-07-28,210.0,200.0
2026-07-29,210.0,200.0
2026-07-30,210.0,200.0
2026-07-31,210.0,200.0
2026-08-03,217.5,200.0
2026-08-04,217.5,200.0
2026-08-05,217.5,215.0
2026-08-06,217.5,215.0
2026-08-07,217.5,215.0
2026-08-10,227.5,215.0
2026-08-11,220.0,215.0
2026-08-12,220.0,215.0
2026-08-13,222.5,215.0
2026-08-14,227.5,195.0
2026-08-17,230.0,195.0
2026-08-18,230.0,195.0
2026-08-19,230.0,195.0
2026-08-20,210.0,195.0
2026-08-21,220.0,195.0
2026-08-24,220.0,195.0
2026-08-25,220.0,195.0
2026-08-26,220.0,195.0
2026-08-27,220.0,195.0
2026-08-28,217.5,195.0
2026-08-31,210.0,195.0
2026-09-01,210.0,195.0
2026-09-02,210.0,195.0
2026-09-03,230.0,195.0
2026-09-04,230.0,195.0
2026-09-07,230.0,195.0
2026-09-08,210.0,195.0
2026-09-09,210.0,195.0
2026-09-10,210.0,195.0
2026-09-11,210.0,195.0
2026-09-14,210.0,195.0
2026-09-15,210.0,195.0
2026-09-16,210.0,195.0
2026-09-17,210.0,205.0
2026-09-18,210.0,195.0
2026-09-21,207.5,200.0
2026-09-22,207.5,200.0
2026-09-23,220.0,200.0
2026-09-24,202.5,195.0
